Country Code,year,avg_schooling_years,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,population_total,percent_urban,political_stability,log_gdp_pc_current_usd,join_year,treated,post_join,projects,usd_const_2021,log1p_usd_const_2021,share_amount_estimated,birth_rate_crude_per_1000
MOZ,2005,,100.058006286621,12.95458984375,1.43202996253967,20304569.0,30.0098613217248,0.125595733523369,6.081702466922351,2018.0,1,0,3.0,17144843.46195176,16.657208071919182,0.0,41.356
MOZ,2006,,102.737716674805,15.2163000106812,2.12770009040833,20787087.0,30.1740801725307,0.520101010799408,6.127933350947979,2018.0,1,0,2.0,40638.981705134,10.612507632083314,0.0,41.117
MOZ,2007,,109.321502685547,17.9137401580811,3.03946995735169,21287635.0,30.3598131347122,0.35761559009552,6.232202257305675,2018.0,1,0,6.0,201372286.69353023,19.12066593043728,0.0,41.268
MOZ,2008,,114.194580078125,20.1720008850098,3.51939988136292,21819036.0,30.5625357695184,0.383096486330032,6.38546267866371,2018.0,1,0,5.0,103264164.6321528,18.45280097780055,0.0,42.277
MOZ,2009,,115.103843688965,22.9890193939209,3.82146000862122,22391745.0,30.7715592059159,0.625379621982574,6.307546639374241,2018.0,1,0,5.0,172055251.02987742,18.963326215925385,0.0,42.908
MOZ,2010,,116.867207366317,25.1208838457009,4.6029332896014,22999235.0,30.9861779822921,0.394421875476837,6.208963878524334,2018.0,1,0,7.0,120518141.39222568,18.607310858833657,0.0,42.806
MOZ,2011,2.632,113.599054478212,26.0157578808472,4.903703492415,23649039.0,31.2062230032794,0.332048267126083,6.42839035784023,2018.0,1,0,4.0,105049153.16689758,18.469938933503663,0.0,42.454
MOZ,2012,,113.200785284243,25.6446165136399,5.19951373358179,24337846.0,31.4315251735105,0.39049369096756,6.531876761369487,2018.0,1,0,10.0,1424739529.681136,21.0772548484728,0.0,42.019
MOZ,2013,,114.118825775581,34.4439086914062,5.59344755668074,25051611.0,31.6619153976179,-0.226966470479965,6.533070080441016,2018.0,1,0,7.0,229714043.4458496,19.252345808349403,0.0,41.554
MOZ,2014,,114.277516463599,33.95458984375,6.25049132527997,25788475.0,31.8972245802342,-0.336002737283707,6.548423495116562,2018.0,1,0,7.0,737568597.9823763,20.418869657421894,0.0,40.792
MOZ,2015,3.20018,114.82837357539,34.5285606384277,6.73181717702859,26547572.0,32.1372836259918,-0.516435563564301,6.41601924193216,2018.0,1,0,2.0,7161754.146357825,15.784265641069728,0.0,40.426
MOZ,2016,,113.687876415561,,7.34197304077013,27337105.0,32.3819234395234,-1.09681463241577,6.092417266029911,2018.0,1,0,6.0,22924879.2258834,16.947733351486104,0.0,40.093
MOZ,2017,3.06514,111.566194762496,37.2411918640137,7.24573099191356,28166393.0,32.6274411492675,-0.918098509311676,6.1568488140881055,2018.0,1,0,17.0,2412900945.062848,21.604095572627724,0.1764705882352941,39.755
MOZ,2018,,115.270990181058,,7.4630510423433,29018644.0,32.9902559073541,-0.833229660987854,6.250954029997973,2018.0,1,1,5.0,22450904.806300707,16.926841519057998,0.0,39.448
MOZ,2019,,117.86067127577,,,29884380.0,33.4177241517032,-0.765720069408417,6.254006778264655,2018.0,1,1,6.0,41571890.65369906,17.54293481545447,0.0,39.117
MOZ,2020,,118.980061431837,,,30783688.0,33.9044006416285,-1.28312349319458,6.138663713512573,2018.0,1,1,16.0,323594093.8855596,19.595000494791627,0.4375,38.736
MOZ,2021,,,,,31707800.0,34.4499259401554,-1.25703620910645,6.236189201088286,2018.0,1,1,11.0,28849202.0,17.177592924886874,0.3636363636363636,38.403
SDN,2000,,,,6.69480991363525,27816745.0,32.3435880462815,-2.24417304992676,5.894724772311118,2018.0,1,0,5.0,877009269.061062,20.592028120475646,0.0,40.836
SDN,2001,,54.9207382202148,32.2981796264648,8.25726985931396,28516770.0,32.3760415318304,,6.114330873021052,2018.0,1,0,6.0,593254159.7574694,20.201133466753184,0.1666666666666666,40.65
SDN,2002,,55.170108795166,32.1063385009766,9.31309986114502,29228727.0,32.4038820246832,-1.846431016922,6.2290288857931655,2018.0,1,0,5.0,150178481.35246697,18.82733502706136,0.0,40.439
SDN,2003,,56.535831451416,33.3529090881348,8.65738010406494,29896035.0,32.4271684741748,-1.97705578804016,6.3653018123334695,2018.0,1,0,9.0,2897336938.3104258,21.78705785525653,0.0,40.206
SDN,2004,,58.0592002868652,36.5913009643555,10.5490598678589,30556637.0,32.4459598296403,-1.54903697967529,6.5597757660882285,2018.0,1,0,21.0,894585957.2716688,20.611871552742887,0.0,39.967
SDN,2005,,59.3962097167969,36.3686599731445,11.823320388794,31262444.0,32.4603150404146,-1.97329592704773,6.809639170389396,2018.0,1,0,15.0,1761123648.0592127,21.289217879247754,0.0,39.612
SDN,2006,,63.7515182495117,34.6569290161133,13.3374099731445,31992435.0,32.4702930558327,-2.13907742500305,7.033043069498195,2018.0,1,0,17.0,913893015.6907444,20.63322407299509,0.0588235294117647,39.187
SDN,2007,,63.5354995727539,33.9691314697266,13.0165500640869,32764135.0,32.4759528252296,-2.36272478103638,7.276122139963669,2018.0,1,0,26.0,2239297836.136452,21.529428188108675,0.0,38.871
SDN,2008,,68.9424591064453,35.8935012817383,14.3921899795532,33623980.0,32.4816230749746,-2.48534822463989,7.332096047277964,2018.0,1,0,17.0,284572816.198815,19.46649972675631,0.0,38.392
SDN,2009,,68.2343368530273,39.4921493530273,14.6098203659058,34569113.0,32.5774622972843,-2.64707374572754,7.0726100098647455,2018.0,1,0,21.0,2625899928.452481,21.68868950450474,0.0,38.084
SDN,2010,,67.3397827148438,39.6667785644531,14.8035297393799,35414399.0,32.7174026591513,-2.66527771949768,7.175211163989822,2018.0,1,0,18.0,727717634.2794584,20.40542366729529,0.0,37.987
SDN,2011,,64.9761810302734,35.2129783630371,14.5120697021484,36140806.0,32.9059760141986,-2.5229172706604,7.195680241855526,2018.0,1,0,17.0,259402662.08389625,19.373892096115803,0.0,37.317
SDN,2012,,66.0605392456055,38.7272605895996,14.8181400299072,36923178.0,33.1425561614901,-2.26056337356567,6.92777563446949,2018.0,1,0,7.0,4111371560.777093,22.137022523112407,0.0,36.59
SDN,2013,,66.95703125,40.9434089660645,16.6676292419434,37785849.0,33.4264777958103,-2.19300961494446,7.038457003534534,2018.0,1,0,15.0,84296.1890561751,11.342103798904647,0.0,36.015
SDN,2014,,67.05712890625,42.046989440918,15.958589553833,38823318.0,33.7624582408117,-2.36308455467224,7.15182894291235,2018.0,1,0,9.0,327782650.0393716,19.607861297429142,0.0,35.491
SDN,2015,,67.6649703979492,42.5230712890625,15.8645696640015,40024431.0,34.0914394628597,-2.15515303611755,7.165013946405108,2018.0,1,0,7.0,3030144.03786317,14.924121043621524,0.0,35.683
SDN,2016,,69.8550796508789,40.9556007385254,,41259892.0,34.1881958841213,-2.33110570907593,6.941398875026842,2018.0,1,0,11.0,3609013.91875874,15.098945417381618,0.0,35.412
SDN,2017,,70.3664779663086,43.0903282165527,,42714306.0,34.2872225663509,-1.97152543067932,6.874721291831978,2018.0,1,0,7.0,95274351.7408534,18.3722712111126,0.0,35.023
SDN,2018,,72.0317687988281,42.1366996765137,,44230596.0,34.382054222005,-1.8218629360199,6.5958180348698425,2018.0,1,1,11.0,64566667.99561767,17.9832088757796,0.0,35.074
SDN,2019,,72.3981094360352,43.5378608703613,,45548175.0,34.4727685824236,-1.69626581668854,6.566637662337705,2018.0,1,1,13.0,29801225.8965137,17.21006012165208,0.0,34.909
SDN,2020,,,,,46789231.0,34.5594433789246,-1.65710651874542,6.36094874843926,2018.0,1,1,7.0,2546388.365443261,14.750186978630923,0.1428571428571428,34.48
SDN,2021,,,,,48066924.0,34.6421563427994,-1.98767411708832,6.569652526780859,2018.0,1,1,4.0,4500000.0,15.319588176962746,0.25,33.913
TGO,2000,,110.808746337891,31.6074600219727,,5140037.0,33.0994844063309,-0.290849715471268,6.018325058820089,2018.0,1,0,2.0,0.0,0.0,0.0,37.948
TGO,2001,,112.105476379395,34.4402694702148,,5277382.0,33.5503635916513,,5.985679482141477,2018.0,1,0,3.0,73638128.933585,18.1146735192971,0.0,37.903
TGO,2002,,113.691993713379,38.4870300292969,,5413274.0,34.0011370438307,0.0573869608342648,6.100853991571467,2018.0,1,0,1.0,905925.758534097,13.716713741287258,0.0,37.776
TGO,2003,,111.294708251953,40.5968894958496,,5552167.0,34.4513989657696,-0.185996636748314,6.290022347167996,2018.0,1,0,5.0,7048813.92776272,15.76837006530604,0.0,37.528
TGO,2004,,110.338851928711,41.9863700866699,,5696508.0,34.9007435603688,-0.314870864152908,6.330195496154805,2018.0,1,0,5.0,40715211.734225474,17.522112357829204,0.2,37.14
TGO,2005,,109.478187561035,44.2280082702637,,5844631.0,35.3487650305291,-1.44021821022034,6.31401867829703,2018.0,1,0,4.0,18309497.11866749,16.72293050604387,0.0,37.434
TGO,2006,,113.06999206543,46.0299682617188,4.9507098197937,6010668.0,35.795057579151,-0.527322232723236,6.316265855577599,2018.0,1,0,4.0,77724403.67428,18.16867985449449,0.0,37.661
TGO,2007,,107.236228942871,42.7597885131836,5.5628399848938,6188344.0,36.2392154091353,-0.341404855251312,6.411141333750748,2018.0,1,0,6.0,35257485.98877872,17.378188461514323,0.0,38.005
TGO,2008,,107.988212585449,,,6368812.0,36.6808327233827,-0.168963000178337,6.57917952432598,2018.0,1,0,8.0,23563770.48107817,16.97522098377828,0.0,37.953
TGO,2009,4.11005,121.990951538086,,,6551865.0,37.1195037247939,-0.165575549006462,6.581600905083783,2018.0,1,0,5.0,304635596.82320786,19.5346268590401,0.0,38.043
TGO,2010,,124.709514209282,,8.90678270945479,6732590.0,37.5545882975638,-0.179348394274712,6.55959650117902,2018.0,1,0,4.0,58931840.98103994,17.891892113427925,0.0,37.91
TGO,2011,3.65156,122.784071157596,52.7706298828125,9.66968081043628,6916474.0,37.9872305648732,-0.162598490715027,6.665669634462439,2018.0,1,0,6.0,74591063.23474814,18.12753127562348,0.0,37.105
TGO,2012,,125.758046516929,,10.7079137745625,7100736.0,38.4194359598204,-0.386457771062851,6.637771168009239,2018.0,1,0,10.0,270740017.88015664,19.41666957845729,0.0,36.144
TGO,2013,,126.10501578594,,10.8397865677878,7285442.0,38.8516767884103,-0.353710830211639,6.718460827952624,2018.0,1,0,2.0,275189.634633241,12.525219353333044,0.0,35.414
TGO,2014,,122.304207926362,,10.5384945175632,7472450.0,39.2839506458368,-0.16712686419487,6.752953331246969,2018.0,1,0,10.0,220078757.8851476,19.209496035184227,0.0,34.996
TGO,2015,,125.602691931749,,10.8146472215817,7663195.0,39.7162551272934,-0.232123047113419,6.622805453990154,2018.0,1,0,9.0,91343277.26442514,18.33013525586341,0.0,34.669
TGO,2016,,121.476913528699,,12.0913340463942,7858289.0,40.1485878279739,-0.17511710524559,6.651030845633373,2018.0,1,0,9.0,171380451.34841055,18.95939651064867,0.0,34.409
TGO,2017,,119.405694248485,60.769472220228,12.3068653432672,8057140.0,40.5809463430719,-0.874444663524628,6.67678833075566,2018.0,1,0,4.0,23874009.74354652,16.988301008647344,0.0,33.923
TGO,2018,,117.836324490464,,12.9031599603185,8258778.0,41.013328267781,-0.885994553565979,6.747728020613898,2018.0,1,1,3.0,666814.673886539,13.410268935711096,0.0,33.413
TGO,2019,,117.747746676497,,13.1551472123617,8463068.0,41.445731197295,-0.908257663249969,6.718113243572224,2018.0,1,1,9.0,1961404.400780967,14.48917181547025,0.0,32.925
TGO,2020,,119.266830948762,,14.9029897765252,8669720.0,41.8781527268075,-0.890698075294495,6.762115059087953,2018.0,1,1,15.0,36855.62107878409,10.514790557971056,0.1333333333333333,32.454
TGO,2021,,116.971385859009,63.0669365853803,,8878379.0,42.3105904515122,-0.695706963539124,6.870131485090796,2018.0,1,1,10.0,32472000.0,17.29588876829663,0.4,32.015
TZA,2000,,69.492431640625,,0.64341002702713,34260139.0,22.1944164040635,-0.701925754547119,5.998187275432575,2018.0,1,0,4.0,11822598.712068103,16.285523487557906,0.0,41.528
TZA,2001,,75.7181167602539,,0.662460029125214,35198299.0,22.5963228653037,,5.985543886813759,2018.0,1,0,6.0,206648925.8590032,19.14653190587201,0.0,41.398
TZA,2002,4.29875,90.610237121582,,0.697420001029968,36121304.0,23.0306918214565,-0.253289312124252,6.000545806991625,2018.0,1,0,3.0,67401122.90108356,18.026172250833767,0.0,41.171
TZA,2003,,96.8610763549805,,0.897960007190704,37089555.0,23.5202087261949,-0.855547189712524,6.047806112661245,2018.0,1,0,5.0,487212.748075707,13.096458213525883,0.0,41.335
TZA,2004,,101.592483520508,,1.21524000167847,38109668.0,24.0832469119457,-0.671642243862152,6.112321263993448,2018.0,1,0,4.0,59209455.88123914,17.896591831711948,0.0,41.527
TZA,2005,,105.037376403809,,1.42771995067596,39182076.0,24.7061884538741,-0.583453714847565,6.182776546372917,2018.0,1,0,9.0,589371.4117402625,13.286813540827255,0.0,41.465
TZA,2006,,107.455772399902,,,40294902.0,25.3741033202009,-0.357518166303635,6.166985395205139,2018.0,1,0,12.0,32447473.45240585,17.295133169192045,0.0,40.973
TZA,2007,,108.751991271973,,1.46310997009277,41435512.0,26.0720614791471,-0.38706237077713,6.299313708414583,2018.0,1,0,7.0,8120160.65439219,15.909860620116074,0.0,40.168
TZA,2008,,109.176727294922,,,42570728.0,26.7851328989335,-0.228933870792389,6.517637644409944,2018.0,1,0,9.0,149260713.83217186,18.82120509883045,0.0,39.579
TZA,2009,,103.463706970215,,,43633982.0,27.498387547781,0.0891812443733215,6.543657924643677,2018.0,1,0,9.0,17779625.127674684,16.69356376013911,0.0,39.162
TZA,2010,,100.14820098877,31.8920497894287,2.13913621753427,44758488.0,28.1968953939105,0.0144716212525964,6.603306970588026,2018.0,1,0,10.0,243262749.6190252,19.30965269541213,0.0,38.756
TZA,2011,,95.0884666333147,,,46029367.0,28.865726405543,-0.0241334792226553,6.65465852774607,2018.0,1,0,14.0,88898640.28908274,18.30300741677997,0.0,38.108
TZA,2012,5.45327,91.9735025482608,,3.96461947161333,47374260.0,29.4878764597911,0.0514542907476425,6.760379823346899,2018.0,1,0,10.0,1368217280.5781252,21.036774475097328,0.0,38.102
TZA,2013,,88.8300914467545,32.3857446198788,3.67337417645482,48824128.0,30.0725108782502,-0.162120848894119,6.871150555205484,2018.0,1,0,20.0,198402325.98792657,19.105807481516056,0.0,38.408
TZA,2014,,85.9364790514687,29.6310806274414,,50351512.0,30.6443077170742,-0.597118556499481,6.931226085066874,2018.0,1,0,11.0,332483984.51040566,19.622102253021787,0.0,38.355
TZA,2015,,84.2207717895508,26.090669631958,3.98361077132501,52020962.0,31.2061566592472,-0.423460692167282,6.846015312194116,2018.0,1,0,16.0,373987458.5778885,19.73973282427624,0.0,37.622
TZA,2016,,85.2800976460579,25.6429992626308,3.72893939925404,53824013.0,31.7577303242916,-0.448246777057648,6.860674931539504,2018.0,1,0,10.0,5298914.736153074,15.483012779509076,0.0,37.632
TZA,2017,,89.5967210005503,26.3711632016128,4.78205361153138,55652890.0,32.2987013317296,-0.570162117481232,6.895352695155703,2018.0,1,0,11.0,16642622.12624467,16.627477620731845,0.0,37.611
TZA,2018,,94.9840282240997,28.5933897410534,4.27996511118124,57437145.0,32.8287423010834,-0.580475687980652,6.931575571902097,2018.0,1,1,26.0,297790640.66055024,19.511901252806208,0.0,37.335
TZA,2019,,97.6456520812412,30.1824263288684,2.85588898826608,59174891.0,33.3475258518752,-0.388420015573502,6.970093734654811,2018.0,1,1,13.0,66807762.22724135,18.017329847730988,0.0,36.883
TZA,2020,,98.5753622403869,30.9205938581875,7.18188265775187,60972798.0,33.8547246036273,-0.480807662010193,7.019668036625028,2018.0,1,1,18.0,56867617.21794729,17.85623663723744,0.1666666666666666,36.437
TZA,2021,,98.6999541804178,28.231330871582,3.59164319762461,62830412.0,34.3500111758619,-0.33555868268013,7.056913431759978,2018.0,1,1,19.0,156860873.63052374,18.87086982160041,0.3157894736842105,36.015
