Country Code,year,projects_total,projects_with_amount,usd_const_2021_sum,share_amount_estimated,amount_coverage,log1p_usd_const_2021,cumulative_inv,treat_year,treat_500m,post_500m,rel_time
SDN,2013,15,2,84296.1890561751,0.0,0.1333333333333333,11.342103798904647,18335728203.6203,2000.0,1,1,13.0
SDN,2014,9,4,327782650.0393716,0.0,0.4444444444444444,19.607861297429142,18663510853.65967,2000.0,1,1,14.0
SDN,2015,7,1,3030144.03786317,0.0,0.1428571428571428,14.924121043621524,18666540997.697536,2000.0,1,1,15.0
SDN,2016,11,1,3609013.91875874,0.0,0.0909090909090909,15.098945417381618,18670150011.616295,2000.0,1,1,16.0
SDN,2017,7,2,95274351.7408534,0.0,0.2857142857142857,18.3722712111126,18765424363.357147,2000.0,1,1,17.0
SDN,2018,11,4,64566667.99561767,0.0,0.3636363636363636,17.9832088757796,18829991031.352768,2000.0,1,1,18.0
SDN,2019,13,2,29801225.8965137,0.0,0.1538461538461538,17.21006012165208,18859792257.24928,2000.0,1,1,19.0
SDN,2020,7,2,2546388.365443261,0.1428571428571428,0.2857142857142857,14.750186978630923,18862338645.614723,2000.0,1,1,20.0
SDN,2021,4,1,4500000.0,0.25,0.25,15.319588176962746,18866838645.614723,2000.0,1,1,21.0
SEN,2005,3,2,111186475.25259323,0.0,0.6666666666666666,18.526719315951365,111186475.25259323,2007.0,1,0,-2.0
SEN,2006,7,5,179637934.7480142,0.0,0.7142857142857143,19.006453915069105,290824410.00060743,2007.0,1,0,-1.0
SEN,2007,8,4,235498503.5295151,0.0,0.5,19.27721512120744,526322913.5301225,2007.0,1,1,0.0
SEN,2009,4,1,12767085.4103357,0.0,0.25,16.36238104303647,539089998.9404582,2007.0,1,1,2.0
SEN,2010,10,6,138980386.18482837,0.0,0.6,18.749843381749788,678070385.1252866,2007.0,1,1,3.0
SEN,2011,7,3,103817026.999139,0.0,0.4285714285714285,18.45814056147643,781887412.1244255,2007.0,1,1,4.0
SEN,2012,4,3,104606603.53677858,0.0,0.75,18.46571724848878,886494015.6612041,2007.0,1,1,5.0
SEN,2013,6,5,177277604.83918798,0.0,0.8333333333333334,18.99322745646352,1063771620.5003922,2007.0,1,1,6.0
SEN,2014,5,4,55499011.408442974,0.0,0.8,17.83187578411587,1119270631.9088352,2007.0,1,1,7.0
SEN,2015,7,4,1320524671.867292,0.0,0.5714285714285714,21.00129497401558,2439795303.776127,2007.0,1,1,8.0
SEN,2016,5,4,127090654.66336145,0.0,0.8,18.66041121389256,2566885958.4394884,2007.0,1,1,9.0
SEN,2017,7,6,114885922.42801891,0.0,0.8571428571428571,18.559450223808344,2681771880.8675075,2007.0,1,1,10.0
SEN,2018,15,7,450846432.4645096,0.0,0.4666666666666667,19.926637337186897,3132618313.332017,2007.0,1,1,11.0
SEN,2019,13,7,314709295.1496638,0.0,0.5384615384615384,19.56715990131765,3447327608.481681,2007.0,1,1,12.0
SEN,2020,8,6,1629636.2118331017,0.375,0.75,14.303867978583147,3448957244.693514,2007.0,1,1,13.0
SEN,2021,9,4,643185305.3117647,0.2222222222222222,0.4444444444444444,20.281943430903542,4092142550.0052786,2007.0,1,1,14.0
SLB,2019,3,3,36539921.1457654,0.0,1.0,17.413915978254103,36539921.1457654,,0,0,
SLB,2020,18,11,86267550.33398873,0.3333333333333333,0.6111111111111112,18.27296408690111,122807471.47975412,,0,0,
SLB,2021,17,10,39219813.76720894,0.1176470588235294,0.5882352941176471,17.484692655804672,162027285.24696305,,0,0,
SLE,2000,1,1,641614.18219882,0.0,1.0,13.371743998282565,641614.18219882,2012.0,1,0,-12.0
SLE,2001,2,0,,0.0,0.0,0.0,,2012.0,1,0,-11.0
SLE,2002,3,1,15639298.3448269,0.0,0.3333333333333333,16.565297493153825,16280912.52702572,2012.0,1,0,-10.0
SLE,2003,4,1,609015.935094634,0.0,0.25,13.319601354342565,16889928.462120354,2012.0,1,0,-9.0
SLE,2004,2,1,6832956.3656599,0.0,0.5,15.737268134267364,23722884.827780254,2012.0,1,0,-8.0
SLE,2005,3,1,21702333.4961414,0.0,0.3333333333333333,16.89293039319167,45425218.32392165,2012.0,1,0,-7.0
SLE,2006,8,3,5245782.974180261,0.0,0.375,15.472935259411292,50671001.29810192,2012.0,1,0,-6.0
SLE,2007,4,2,70541817.84820059,0.0,0.5,18.07171626707544,121212819.1463025,2012.0,1,0,-5.0
SLE,2008,6,0,,0.0,0.0,0.0,,2012.0,1,0,-4.0
SLE,2009,9,0,,0.0,0.0,0.0,,2012.0,1,0,-3.0
SLE,2010,3,0,,0.0,0.0,0.0,,2012.0,1,0,-2.0
SLE,2011,13,3,53368299.6912703,0.0,0.2307692307692307,17.79272750765464,174581118.8375728,2012.0,1,0,-1.0
SLE,2012,7,3,1427187431.917866,0.0,0.4285714285714285,21.07897151434056,1601768550.7554388,2012.0,1,1,0.0
SLE,2013,12,5,98801746.0600872,0.0,0.4166666666666667,18.408625845356163,1700570296.815526,2012.0,1,1,1.0
SLE,2014,18,8,23908519.792206243,0.0,0.4444444444444444,16.98974547186647,1724478816.6077323,2012.0,1,1,2.0
SLE,2015,16,2,18914832.44968357,0.0,0.125,16.755457010812698,1743393649.0574157,2012.0,1,1,3.0
SLE,2016,13,4,263503637.5103829,0.0,0.3076923076923077,19.389577734238905,2006897286.5677986,2012.0,1,1,4.0
SLE,2017,21,4,760544796.9072618,0.0,0.1904761904761904,20.449545573789703,2767442083.4750605,2012.0,1,1,5.0
SLE,2018,24,5,13952045.487567203,0.0,0.2083333333333333,16.45113675708974,2781394128.962628,2012.0,1,1,6.0
SLE,2019,19,4,149526918.58474302,0.0,0.2105263157894736,18.822986998697413,2930921047.547371,2012.0,1,1,7.0
SLE,2020,6,2,5975.077962772571,0.3333333333333333,0.3333333333333333,8.6955197727069,2930927022.625334,2012.0,1,1,8.0
SLE,2021,10,7,2050060458.6802096,0.3,0.7,21.441135122188765,4980987481.305543,2012.0,1,1,9.0
SLV,2015,1,1,22445511.391579,0.0,1.0,16.926601258700305,22445511.391579,,0,0,
SLV,2018,5,2,15639213.832862,0.0,0.4,16.56529208931882,38084725.224441,,0,0,
SLV,2019,15,7,144969396.35162827,0.0,0.4666666666666667,18.79203322536269,183054121.57606927,,0,0,
SLV,2020,26,13,70067242.18942197,0.1923076923076923,0.5,18.064965955908143,253121363.76549125,,0,0,
SLV,2021,7,5,56634200.0,0.4285714285714285,0.7142857142857143,17.852123618633616,309755563.76549125,,0,0,
SOM,2004,2,2,310319.4952195488,0.0,1.0,12.645360897947675,310319.4952195488,,0,0,
SOM,2005,2,2,6727723.383803855,0.0,1.0,15.721747514249415,7038042.879023404,,0,0,
SOM,2007,2,1,237502.898540701,0.0,0.5,12.377939317230323,7275545.777564105,,0,0,
SOM,2008,2,2,2286878.882923575,0.0,1.0,14.642698949948114,9562424.66048768,,0,0,
SOM,2009,3,2,970870.181822412,0.0,0.6666666666666666,13.785949072996216,10533294.842310091,,0,0,
SOM,2011,1,1,19633766.5620069,0.0,1.0,16.7927614766195,30167061.40431699,,0,0,
SOM,2014,4,2,44283.8092563394,0.0,0.5,10.69839699105002,30211345.21357333,,0,0,
SOM,2015,8,3,2289442.1619410585,0.0,0.375,14.643819185237632,32500787.375514388,,0,0,
SOM,2016,10,1,2361609.01671693,0.0,0.1,14.674854154875286,34862396.39223132,,0,0,
SOM,2017,8,4,15022456.384003876,0.0,0.5,16.525056798375005,49884852.77623519,,0,0,
SOM,2018,4,2,8173873.109090069,0.0,0.5,15.91645354160411,58058725.88532527,,0,0,
SOM,2019,3,0,,0.0,0.0,0.0,,,0,0,
SOM,2020,1,1,1444980.46624385,0.0,1.0,14.18360705331759,59503706.351569116,,0,0,
SOM,2021,4,4,17300000.0,0.5,1.0,16.666217117271472,76803706.35156912,,0,0,
SRB,2001,1,1,6075854.67006921,0.0,1.0,15.61983338831251,6075854.67006921,2010.0,1,0,-9.0
SRB,2002,1,1,9059257.58534097,0.0,1.0,16.019297840823015,15135112.25541018,2010.0,1,0,-8.0
SRB,2003,1,1,170524461.826497,0.0,1.0,18.95438932138426,185659574.08190715,2010.0,1,0,-7.0
SRB,2004,1,0,,0.0,0.0,0.0,,2010.0,1,0,-6.0
SRB,2005,2,2,21702.3334961414,0.0,1.0,9.985221145064322,185681276.41540334,2010.0,1,0,-5.0
SRB,2006,2,1,2803950.61072303,0.0,0.5,14.846540269756266,188485227.02612635,2010.0,1,0,-4.0
SRB,2007,1,0,,0.0,0.0,0.0,,2010.0,1,0,-3.0
SRB,2008,1,1,2193614.19143407,0.0,1.0,14.601061513109968,190678841.2175604,2010.0,1,0,-2.0
SRB,2009,7,5,142517682.42137486,0.0,0.7142857142857143,18.77497664415902,333196523.63893527,2010.0,1,0,-1.0
SRB,2010,4,2,344936604.5144471,0.0,0.5,19.658871205979104,678133128.1533823,2010.0,1,1,0.0
SRB,2011,7,6,435523264.98933166,0.0,0.8571428571428571,19.89205877645632,1113656393.142714,2010.0,1,1,1.0
SRB,2012,5,2,3546001.612377844,0.0,0.4,15.0813315023272,1117202394.755092,2010.0,1,1,2.0
SRB,2013,2,1,339539002.20914,0.0,0.5,19.643099382632787,1456741396.964232,2010.0,1,1,3.0
SRB,2014,7,6,674981527.3054537,0.0,0.8571428571428571,20.33019588298896,2131722924.2696855,2010.0,1,1,4.0
SRB,2015,3,1,1795640.91132632,0.0,0.3333333333333333,14.40087312674378,2133518565.181012,2010.0,1,1,5.0
SRB,2016,8,8,1044485647.597988,0.0,1.0,20.766790398893296,3178004212.779,2010.0,1,1,6.0
SRB,2017,7,5,509455631.1424308,0.0,0.7142857142857143,20.048853325662414,3687459843.9214306,2010.0,1,1,7.0
SRB,2018,4,4,236851926.42205176,0.0,1.0,19.282945725033883,3924311770.3434825,2010.0,1,1,8.0
SRB,2019,6,6,1656728032.8235786,0.0,1.0,21.228110430250226,5581039803.167061,2010.0,1,1,9.0
SRB,2020,10,8,211400309.02544785,0.2,0.8,19.169264097934093,5792440112.192509,2010.0,1,1,10.0
SRB,2021,6,6,298600000.0,0.5,1.0,19.514615446418325,6091040112.192509,2010.0,1,1,11.0
SSD,2007,1,1,709655.503104825,0.0,1.0,13.472536333505364,709655.503104825,2013.0,1,0,-6.0
SSD,2008,2,2,2164017.24108136,0.0,1.0,14.587477348248177,2873672.744186185,2013.0,1,0,-5.0
SSD,2009,2,2,2792046.385056015,0.0,1.0,14.842285714445316,5665719.1292422,2013.0,1,0,-4.0
SSD,2010,1,0,,0.0,0.0,0.0,,2013.0,1,0,-3.0
SSD,2011,15,2,1057696.955953497,0.0,0.1333333333333333,13.871605364775274,6723416.085195697,2013.0,1,0,-2.0
SSD,2012,13,1,7044741.34755506,0.0,0.0769230769230769,15.76779213026218,13768157.432750758,2013.0,1,0,-1.0
SSD,2013,12,6,527413489.976357,0.0,0.5,20.083495411716243,541181647.4091077,2013.0,1,1,0.0
SSD,2014,21,7,1553861185.5393765,0.0,0.3333333333333333,21.16400875835077,2095042832.9484842,2013.0,1,1,1.0
SSD,2015,17,5,2207750589.184056,0.0,0.2941176470588235,21.51524000163692,4302793422.13254,2013.0,1,1,2.0
SSD,2016,9,7,13877331.600500178,0.0,0.7777777777777778,16.445767318818334,4316670753.733041,2013.0,1,1,3.0
SSD,2017,15,5,24868856.117403224,0.0,0.3333333333333333,17.029126860457602,4341539609.850444,2013.0,1,1,4.0
SSD,2018,18,8,368591434.3999527,0.0,0.4444444444444444,19.7251993674443,4710131044.250397,2013.0,1,1,5.0
SSD,2019,21,6,914838611.586845,0.0,0.2857142857142857,20.63425822799656,5624969655.837241,2013.0,1,1,6.0
SSD,2020,22,10,26592055.56957767,0.2272727272727272,0.4545454545454545,17.096123103950696,5651561711.406819,2013.0,1,1,7.0
SSD,2021,7,2,2300000.0,0.1428571428571428,0.2857142857142857,14.648420115681892,5653861711.406819,2013.0,1,1,8.0
STP,2017,10,3,34915846.15773547,0.0,0.3,17.368451357400126,34915846.15773547,,0,0,
STP,2018,14,2,61100414.6268942,0.0,0.1428571428571428,17.92802922652285,96016260.78462967,,0,0,
STP,2019,17,4,31626001.10522636,0.0,0.2352941176470588,17.269490191631714,127642261.88985603,,0,0,
STP,2020,18,3,1174521.6335606992,0.1111111111111111,0.1666666666666666,13.97637235370062,128816783.52341673,,0,0,
STP,2021,4,2,1886912.7714454848,0.25,0.5,14.450453127199268,130703696.29486221,,0,0,
SUR,2001,2,1,12572688.8370665,0.0,0.5,16.347037546303127,12572688.8370665,2012.0,1,0,-11.0
SUR,2002,1,1,52681610.8387074,0.0,1.0,17.77977703115768,65254299.675773904,2012.0,1,0,-10.0
SUR,2003,2,1,852622.309132488,0.0,0.5,13.656073121823534,66106921.98490639,2012.0,1,0,-9.0
SUR,2004,1,1,98717517.6822128,0.0,1.0,18.407772982900813,164824439.6671192,2012.0,1,0,-8.0
SUR,2005,1,0,,0.0,0.0,0.0,,2012.0,1,0,-7.0
SUR,2006,3,1,1015974.54262835,0.0,0.3333333333333333,13.831359834614632,165840414.20974755,2012.0,1,0,-6.0
SUR,2007,1,1,5757646.02522912,0.0,1.0,15.566039446647782,171598060.23497665,2012.0,1,0,-5.0
SUR,2008,2,2,301948889.691204,0.0,1.0,19.525768324895253,473546949.92618066,2012.0,1,0,-4.0
SUR,2011,2,1,17096985.2345681,0.0,0.5,16.654412762347654,490643935.1607488,2012.0,1,0,-1.0
SUR,2012,2,2,55871393.41365536,0.0,1.0,17.838563079306365,546515328.5744041,2012.0,1,1,0.0
SUR,2013,5,2,58319489.74821441,0.0,0.4,17.88144691360005,604834818.3226185,2012.0,1,1,1.0
SUR,2014,4,3,28957277.60544646,0.0,0.75,17.18133215025985,633792095.928065,2012.0,1,1,2.0
SUR,2015,6,5,282367893.2586092,0.0,0.8333333333333334,19.458721368234347,916159989.1866741,2012.0,1,1,3.0
SUR,2016,13,7,325811122.3597925,0.0,0.5384615384615384,19.601828395230783,1241971111.5464666,2012.0,1,1,4.0
SUR,2017,10,6,113886660.77534412,0.0,0.6,18.55071431686604,1355857772.3218107,2012.0,1,1,5.0
SUR,2018,6,4,45565352.89412978,0.0,0.6666666666666666,17.63465820267974,1401423125.2159405,2012.0,1,1,6.0
SUR,2019,13,5,265359158.543292,0.0,0.3846153846153846,19.396594785365963,1666782283.7592325,2012.0,1,1,7.0
SUR,2020,5,1,0.0,0.0,0.2,0.0,1666782283.7592325,2012.0,1,1,8.0
SUR,2021,9,3,1846511.6279069767,0.1111111111111111,0.3333333333333333,14.428809352085368,1668628795.3871396,2012.0,1,1,9.0
SXM,2017,1,1,121312.399480383,0.0,1.0,11.706132554456843,121312.399480383,,0,0,
SYC,2000,2,0,,0.0,0.0,0.0,,,0,0,
SYC,2001,2,1,486068.373605536,0.0,0.5,13.094106636739982,486068.373605536,,0,0,
SYC,2002,1,0,,0.0,0.0,0.0,,,0,0,
SYC,2003,2,1,5886274.67871626,0.0,0.5,15.588134043022,6372343.052321796,,0,0,
SYC,2004,2,0,,0.0,0.0,0.0,,,0,0,
SYC,2005,13,9,15622217.701106193,0.0,0.6923076923076923,16.5642047346131,21994560.75342799,,0,0,
SYC,2006,7,3,244832.3785724649,0.0,0.4285714285714285,12.408333170703155,22239393.132000454,,0,0,
SYC,2007,8,4,15747538.720143454,0.0,0.5,16.57219470278928,37986931.852143906,,0,0,
SYC,2008,7,2,9723279.10968982,0.0,0.2857142857142857,16.090033579354486,47710210.96183373,,0,0,
SYC,2009,5,2,9049610.54085562,0.0,0.4,16.0182323910925,56759821.50268935,,0,0,
SYC,2010,9,2,3115467.519849751,0.0,0.2222222222222222,14.951890106550014,59875289.022539094,,0,0,
SYC,2011,10,5,43263433.49510527,0.0,0.5,17.582818367272747,103138722.51764436,,0,0,
SYC,2012,9,3,12667651.90774042,0.0,0.3333333333333333,16.354562287128932,115806374.42538477,,0,0,
SYC,2013,10,2,5607472.62239184,0.0,0.2,15.539610841378249,121413847.04777662,,0,0,
SYC,2014,5,0,,0.0,0.0,0.0,,,0,0,
SYC,2015,4,0,,0.0,0.0,0.0,,,0,0,
SYC,2016,5,2,21339441.02335808,0.0,0.4,16.876067656511886,142753288.0711347,,0,0,
SYC,2017,9,5,13356368.77067169,0.0,0.5555555555555556,16.407503965397066,156109656.84180638,,0,0,
SYC,2018,12,1,6231495.40596204,0.0,0.0833333333333333,15.64512705549514,162341152.24776843,,0,0,
SYC,2019,8,1,233976.62202938,0.0,0.125,12.362980757413697,162575128.86979783,,0,0,
SYC,2020,10,4,194570.8752079224,0.4,0.4,12.178556912122234,162769699.74500573,,0,0,
SYC,2021,11,6,641917.677944378,0.0909090909090909,0.5454545454545454,13.372216904780222,163411617.42295012,,0,0,
SYR,2002,1,0,,0.0,0.0,0.0,,2010.0,1,0,-8.0
SYR,2004,5,2,6879523.58590715,0.0,0.4,15.74406010663636,6879523.58590715,2010.0,1,0,-6.0
SYR,2005,3,2,9005484.34901748,0.0,0.6666666666666666,16.013344432865193,15885007.93492463,2010.0,1,0,-5.0
SYR,2006,2,2,21405873.045165453,0.0,1.0,16.87917593041896,37290880.98009008,2010.0,1,0,-4.0
SYR,2008,4,4,145110129.17153454,0.0,1.0,18.79300353052107,182401010.15162462,2010.0,1,0,-2.0
SYR,2009,3,1,26383818.9222019,0.0,0.3333333333333333,17.088261498492983,208784829.07382652,2010.0,1,0,-1.0
SYR,2010,2,1,2228363097.27398,0.0,0.5,21.52453311623319,2437147926.3478065,2010.0,1,1,0.0
SYR,2011,4,0,,0.0,0.0,0.0,,2010.0,1,1,1.0
SYR,2012,2,2,4696494.23170338,0.0,1.0,15.36232709312893,2441844420.5795097,2010.0,1,1,2.0
SYR,2013,1,1,2256073.10437967,0.0,1.0,14.629136738746638,2444100493.6838894,2010.0,1,1,3.0
SYR,2014,3,2,7246999.73680829,0.0,0.6666666666666666,15.796098249762212,2451347493.4206977,2010.0,1,1,4.0
SYR,2015,1,0,,0.0,0.0,0.0,,2010.0,1,1,5.0
SYR,2016,6,1,590402.254179233,0.0,0.1666666666666666,13.288561064074404,2451937895.674877,2010.0,1,1,6.0
SYR,2017,12,8,29059531.450140946,0.0,0.6666666666666666,17.184857126855885,2480997427.125018,2010.0,1,1,7.0
SYR,2018,8,3,15504727.036208691,0.125,0.375,16.55665556996999,2496502154.1612267,2010.0,1,1,8.0
SYR,2019,4,1,1849735.11750226,0.25,0.25,14.430553547692604,2498351889.278729,2010.0,1,1,9.0
SYR,2020,3,1,21907.5172509904,0.3333333333333333,0.3333333333333333,9.994630755766872,2498373796.79598,2010.0,1,1,10.0
SYR,2021,6,4,17100000.0,0.6666666666666666,0.6666666666666666,16.65458907995242,2515473796.79598,2010.0,1,1,11.0
TCD,2006,4,0,,0.0,0.0,0.0,,2011.0,1,0,-5.0
TCD,2007,11,6,406092149.7238172,0.0,0.5454545454545454,19.82209066403786,406092149.7238172,2011.0,1,0,-4.0
TCD,2008,5,0,,0.0,0.0,0.0,,2011.0,1,0,-3.0
TCD,2009,5,1,44852492.1677433,0.0,0.2,17.618889733948443,450944641.89156055,2011.0,1,0,-2.0
TCD,2010,6,0,,0.0,0.0,0.0,,2011.0,1,0,-1.0
TCD,2011,10,4,666213664.1253227,0.0,0.4,20.3171209955599,1117158306.0168834,2011.0,1,1,0.0
TCD,2012,7,2,234588.206792726,0.0,0.2857142857142857,12.36559120729204,1117392894.223676,2011.0,1,1,1.0
TCD,2013,10,3,4963360.829635268,0.0,0.3,15.41759385733932,1122356255.0533113,2011.0,1,1,2.0
TCD,2014,6,0,,0.0,0.0,0.0,,2011.0,1,1,3.0
TCD,2015,8,2,2458636.423015786,0.0,0.25,14.71511786137009,1124814891.476327,2011.0,1,1,4.0
TCD,2016,7,2,188407.7539545289,0.0,0.2857142857142857,12.146369104771749,1125003299.2302816,2011.0,1,1,5.0
TCD,2017,7,3,14980396.041272594,0.0,0.4285714285714285,16.52225304045995,1139983695.2715542,2011.0,1,1,6.0
TCD,2018,14,4,131385241.04674624,0.0,0.2857142857142857,18.69364434451652,1271368936.3183005,2011.0,1,1,7.0
TCD,2019,10,3,243204951.2368052,0.0,0.3,19.309415070664777,1514573887.5551057,2011.0,1,1,8.0
TCD,2020,17,6,3534852.050666579,0.2352941176470588,0.3529411764705882,15.078182286623182,1518108739.6057723,2011.0,1,1,9.0
TCD,2021,4,2,3657706.526247453,0.25,0.5,15.112347150184048,1521766446.1320195,2011.0,1,1,10.0
TGO,2000,2,0,,0.0,0.0,0.0,,2009.0,1,0,-9.0
TGO,2001,3,2,73638128.933585,0.0,0.6666666666666666,18.1146735192971,73638128.933585,2009.0,1,0,-8.0
TGO,2002,1,1,905925.758534097,0.0,1.0,13.716713741287258,74544054.6921191,2009.0,1,0,-7.0
TGO,2003,5,4,7048813.92776272,0.0,0.8,15.76837006530604,81592868.61988182,2009.0,1,0,-6.0
TGO,2004,5,4,40715211.734225474,0.2,0.8,17.522112357829204,122308080.35410729,2009.0,1,0,-5.0
TGO,2005,4,3,18309497.11866749,0.0,0.75,16.72293050604387,140617577.47277477,2009.0,1,0,-4.0
TGO,2006,4,1,77724403.67428,0.0,0.25,18.16867985449449,218341981.1470548,2009.0,1,0,-3.0
TGO,2007,6,2,35257485.98877872,0.0,0.3333333333333333,17.378188461514323,253599467.1358335,2009.0,1,0,-2.0
TGO,2008,8,6,23563770.48107817,0.0,0.75,16.97522098377828,277163237.61691165,2009.0,1,0,-1.0
TGO,2009,5,5,304635596.82320786,0.0,1.0,19.5346268590401,581798834.4401195,2009.0,1,1,0.0
TGO,2010,4,4,58931840.98103994,0.0,1.0,17.891892113427925,640730675.4211595,2009.0,1,1,1.0
TGO,2011,6,3,74591063.23474814,0.0,0.5,18.12753127562348,715321738.6559076,2009.0,1,1,2.0
TGO,2012,10,7,270740017.88015664,0.0,0.7,19.41666957845729,986061756.5360641,2009.0,1,1,3.0
TGO,2013,2,1,275189.634633241,0.0,0.5,12.525219353333044,986336946.1706975,2009.0,1,1,4.0
TGO,2014,10,9,220078757.8851476,0.0,0.9,19.209496035184227,1206415704.055845,2009.0,1,1,5.0
TGO,2015,9,5,91343277.26442514,0.0,0.5555555555555556,18.330135255863414,1297758981.3202703,2009.0,1,1,6.0
TGO,2016,9,5,171380451.34841055,0.0,0.5555555555555556,18.95939651064867,1469139432.6686807,2009.0,1,1,7.0
TGO,2017,4,2,23874009.74354652,0.0,0.5,16.988301008647344,1493013442.4122272,2009.0,1,1,8.0
TGO,2018,3,1,666814.673886539,0.0,0.3333333333333333,13.410268935711096,1493680257.0861137,2009.0,1,1,9.0
TGO,2019,9,2,1961404.400780967,0.0,0.2222222222222222,14.48917181547025,1495641661.4868948,2009.0,1,1,10.0
TGO,2020,15,2,36855.62107878409,0.1333333333333333,0.1333333333333333,10.514790557971056,1495678517.1079736,2009.0,1,1,11.0
TGO,2021,10,4,32472000.0,0.4,0.4,17.29588876829663,1528150517.1079736,2009.0,1,1,12.0
THA,2000,1,1,3831800.08773153,0.0,1.0,15.158845508513588,3831800.08773153,2010.0,1,0,-10.0
THA,2002,1,0,,0.0,0.0,0.0,,2010.0,1,0,-8.0
THA,2004,2,1,226299.317175185,0.0,0.5,12.329618233190178,4058099.404906715,2010.0,1,0,-6.0
THA,2005,7,4,81486371.89326018,0.1428571428571428,0.5714285714285714,18.215946360467303,85544471.2981669,2010.0,1,0,-5.0
THA,2006,11,3,27584040.32780501,0.0,0.2727272727272727,17.132747950697226,113128511.62597191,2010.0,1,0,-4.0
THA,2008,1,0,,0.0,0.0,0.0,,2010.0,1,0,-2.0
THA,2009,3,1,174995.624995896,0.0,0.3333333333333333,12.072521966981942,113303507.2509678,2010.0,1,0,-1.0
THA,2010,5,5,3095226568.8821936,0.0,1.0,21.85312694553517,3208530076.1331615,2010.0,1,1,0.0
THA,2011,5,4,17141558.44493247,0.0,0.8,16.657016449780084,3225671634.578094,2010.0,1,1,1.0
THA,2012,5,3,42606503.70035531,0.0,0.6,17.56751749207989,3268278138.2784495,2010.0,1,1,2.0
THA,2013,4,3,538371613.0862988,0.0,0.75,20.10405961218257,3806649751.364748,2010.0,1,1,3.0
THA,2014,1,1,13703758.2502375,0.0,1.0,16.43318075098571,3820353509.6149855,2010.0,1,1,4.0
THA,2015,3,1,89276970.70558767,0.0,0.3333333333333333,18.307254136953773,3909630480.3205733,2010.0,1,1,5.0
THA,2016,7,4,928694315.1688,0.0,0.5714285714285714,20.649290196525936,4838324795.489373,2010.0,1,1,6.0
THA,2017,5,3,53407.48825185789,0.0,0.6,10.885724968343418,4838378202.977625,2010.0,1,1,7.0
THA,2018,4,1,106362390.870365,0.0,0.25,18.482362612525165,4944740593.84799,2010.0,1,1,8.0
THA,2019,2,2,16759598.17795054,0.0,1.0,16.634481737335488,4961500192.025941,2010.0,1,1,9.0
THA,2020,16,8,143484677.174505,0.3125,0.5,18.78173881516028,5104984869.200446,2010.0,1,1,10.0
THA,2021,16,12,52547987.59689922,0.25,0.75,17.777237378567996,5157532856.797345,2010.0,1,1,11.0
TJK,2000,2,2,19782118.74440981,0.0,1.0,16.800289044463977,19782118.74440981,2006.0,1,0,-6.0
TJK,2002,3,2,6600160.59242691,0.0,0.6666666666666666,15.70260469039798,26382279.33683672,2006.0,1,0,-4.0
TJK,2003,3,2,6769215.88052369,0.0,0.6666666666666666,15.72789596323802,33151495.21736041,2006.0,1,0,-3.0
TJK,2004,5,5,15503288.804217173,0.0,1.0,16.556562804801967,48654784.02157758,2006.0,1,0,-2.0
TJK,2006,7,7,1502201777.2772317,0.0,1.0,21.130197720997423,1550856561.2988093,2006.0,1,1,0.0
TJK,2007,2,2,23617086.325755224,0.0,1.0,16.977481047232807,1574473647.6245644,2006.0,1,1,1.0
TJK,2008,6,4,6610020.641162967,0.0,0.6666666666666666,15.704097485825985,1581083668.2657275,2006.0,1,1,2.0
TJK,2009,7,6,208498276.038272,0.0,0.8571428571428571,19.155441335563577,1789581944.3039994,2006.0,1,1,3.0
TJK,2010,6,5,279070689.6495016,0.0,0.8333333333333334,19.44697567919609,2068652633.9535012,2006.0,1,1,4.0
TJK,2011,5,4,34434423.676038615,0.0,0.8,17.354567339286547,2103087057.6295397,2006.0,1,1,5.0
TJK,2012,7,5,471471562.7024845,0.0,0.7142857142857143,19.971369347938,2574558620.332024,2006.0,1,1,6.0
TJK,2013,10,10,278798127.4824438,0.0,1.0,19.445998524067868,2853356747.814468,2006.0,1,1,7.0
TJK,2014,12,9,1039945626.6865612,0.0,0.75,20.76243426766237,3893302374.501029,2006.0,1,1,8.0
TJK,2015,3,2,21986499.666493498,0.0,0.6666666666666666,16.905939216920864,3915288874.167523,2006.0,1,1,9.0
TJK,2016,12,6,461037854.5303447,0.0,0.5,19.948990713707463,4376326728.697867,2006.0,1,1,10.0
TJK,2017,12,7,399332189.8763455,0.0,0.5833333333333334,19.80530418705681,4775658918.574213,2006.0,1,1,11.0
TJK,2018,21,5,290312016.5934835,0.0,0.238095238095238,19.486466825290908,5065970935.167696,2006.0,1,1,12.0
TJK,2019,6,6,328371439.30541897,0.0,1.0,19.609655965577517,5394342374.473116,2006.0,1,1,13.0
TJK,2020,13,8,654282948.0711582,0.3076923076923077,0.6153846153846154,20.299050459697803,6048625322.544273,2006.0,1,1,14.0
TJK,2021,10,8,206971317.8294564,0.5,0.8,19.148090785250385,6255596640.37373,2006.0,1,1,15.0
TKM,2000,2,2,34101650.07964561,0.0,1.0,17.344856359839532,34101650.07964561,2007.0,1,0,-7.0
TKM,2001,3,3,21217256.192891512,0.3333333333333333,1.0,16.87032542704146,55318906.27253713,2007.0,1,0,-6.0
TKM,2002,4,2,10569133.84956446,0.0,0.5,16.173448504881087,65888040.12210158,2007.0,1,0,-5.0
